date,dish_name,wastage_qty
2025-09-05 11:59:00,Pearl Garlic(Dia. 2.5cm),1.56
2025-09-05 11:59:00,Soybean Oil (Golden Arowana)  Spec: 9.2kg (18.4 Jin) x 2 Drums/Case,0.58
2025-09-05 11:59:00,Grilled Fish Base - Garlic Flavor (Kaojiang),0.33
2025-09-05 11:59:00,Longsnout Catfish (Dual UOM),1.0
2025-09-05 11:59:00,Red Finger Chili (Cleaned),0.2
2025-09-05 11:59:00,Chicken Cartilage Skewers (UOM: Skewer),1.0
2025-09-05 11:59:00,Sea Bass,11.0
2025-09-05 11:59:00,Grilled Fish Base - Spicy Mala (Kaojiang),4.03
2025-09-06 02:00:00,Pearl Garlic(Dia. 2.5cm),7.95
2025-09-06 02:00:00,Rapeseed Oil (Golden Arowana) Spec: 10L x 2 Drums/Case,2.89
2025-09-06 02:00:00,Channel Catfish,12.0
2025-09-06 02:00:00,Channel Catfish,13.0
2025-09-06 02:00:00,Black Beans (New Crop),165.13
2025-09-06 02:00:00,Grilled Fish Base - Green Pepper (Kaojiang),142.66
2025-09-06 02:00:00,Small Channel Catfish,25.0
2025-09-06 02:00:00,Fresh Sichuan Peppercorns (Green) Spec: 400g x 40 Bags/Case,32.05
2025-09-06 02:00:00,Grilled Fish Red Oil (Kaojiang),10.83
2025-09-06 02:00:00,Soybean Oil (Golden Arowana)  Spec: 9.2kg (18.4 Jin) x 2 Drums/Case,1.06
2025-09-06 02:00:00,Erjingtiao Chili (Cleaned/Stemless),7.64
2025-09-06 02:00:00,Channel Catfish,16.0
2025-09-06 02:00:00,Frozen Lamb Skewers (Steel Skewer),0.35
2025-09-06 02:00:00,Grilled Fish Base - Spicy Mala (Kaojiang),272.6
2025-09-06 02:00:00,Sea Bass,14.0
2025-09-06 02:00:00,Sea Bass,42.0
2025-09-06 02:00:00,Longsnout Catfish (Dual UOM),27.0
2025-09-06 02:00:00,Longsnout Catfish (Dual UOM),8.0
2025-09-06 02:00:00,Garlic Sprouts (Cleaned),0.74
2025-09-06 02:00:00,Frozen Lamb Skewers (Steel Skewer),1.5
2025-09-06 02:00:00,Frozen Lamb Skewers (Steel Skewer),4.23
2025-09-06 02:00:00,Green Bird's Eye Chili (Stemless),0.29
2025-09-06 02:00:00,Grilled Fish Base - Sauerkraut (Kaojiang),99.33
2025-09-06 02:00:00,Channel Catfish,7.0
2025-09-06 02:00:00,Chicken Cartilage Skewers (UOM: Skewer),5.0
2025-09-06 02:00:00,Channel Catfish,2.0
2025-09-06 02:00:00,Cumin Powder,4.36
2025-09-06 02:00:00,Grilled Fish Base - Garlic Flavor (Kaojiang),98.66
2025-09-06 11:35:00,"Snowflake Salt (Chuanjing, Iodized) Spec: 500g x 50 Bags/Case",27.44
2025-09-06 11:35:00,Fried Garlic Granules,0.22
2025-09-06 11:35:00,White Vinegar (Gengyuquan) Spec: 420ml x 20 Btls/Case,26.3
2025-09-06 11:35:00,Aromatic Pepper Oil (Caihesheng) Spec: 720ml x 12 Btls/Case,14.99
2025-09-06 11:35:00,"Pickled Mustard Stems (Diced, No Leaf)",22.02
2025-09-06 11:35:00,Green Sichuan Pepper Oil (5L x 2 Btls),0.69
2025-09-06 11:35:00,Pure Lard (15kg/Case),0.4
2025-09-07 22:07:00,Erjingtiao Chili (Cleaned/Stemless),2.49
2025-09-07 22:07:00,Fresh Sichuan Peppercorns (Green) Spec: 400g x 40 Bags/Case,25.7
2025-09-07 22:07:00,Channel Catfish,20.0
2025-09-07 22:07:00,Small Channel Catfish,20.0
2025-09-07 22:07:00,Cumin Powder,2.28
2025-09-07 22:07:00,Green Bird's Eye Chili (Stemless),1.55
2025-09-07 22:07:00,Soybean Oil (Golden Arowana)  Spec: 9.2kg (18.4 Jin) x 2 Drums/Case,4.13
2025-09-07 22:07:00,Rapeseed Oil (Golden Arowana) Spec: 10L x 2 Drums/Case,0.69
2025-09-07 22:07:00,Grilled Fish Base - Green Pepper (Kaojiang),110.0
2025-09-07 22:07:00,Grilled Fish Base - Garlic Flavor (Kaojiang),57.0
2025-09-07 22:07:00,Grilled Fish Base - Sauerkraut (Kaojiang),84.0
2025-09-07 22:07:00,Sea Bass,7.0
2025-09-07 22:07:00,Garlic Sprouts (Cleaned),0.2
2025-09-07 22:07:00,Black Beans (New Crop),193.72
2025-09-07 22:07:00,Channel Catfish,82.0
2025-09-07 22:07:00,Chicken Cartilage Skewers (UOM: Skewer),9.0
2025-09-07 22:07:00,Pearl Garlic(Dia. 2.5cm),4.63
2025-09-08 21:57:00,Red Bird's Eye Chili (Stemless),0.95
2025-09-08 21:57:00,Frozen Lamb Skewers (Steel Skewer),0.93
2025-09-08 21:57:00,Chicken Cartilage Skewers (UOM: Skewer),63.0
2025-09-09 21:47:00,Red Finger Chili (Cleaned),1.22
2025-09-09 21:47:00,Black Beans (New Crop),4.63
2025-09-09 21:47:00,Grilled Fish Base - Garlic Flavor (Kaojiang),0.66
2025-09-09 21:47:00,Grilled Fish Base - Sauerkraut (Kaojiang),3.33
2025-09-09 21:47:00,Channel Catfish,20.0
2025-09-09 21:47:00,Longsnout Catfish (Dual UOM),1.0
2025-09-09 21:47:00,Grilled Fish Base - Spicy Mala (Kaojiang),122.59
2025-09-09 21:47:00,Erjingtiao Chili (Cleaned/Stemless),0.92
2025-09-09 21:47:00,Fresh Sichuan Peppercorns (Green) Spec: 400g x 40 Bags/Case,6.85
2025-09-09 21:47:00,Channel Catfish,19.0
2025-09-09 21:47:00,Small Channel Catfish,20.0
2025-09-09 21:47:00,Grilled Fish Base - Green Pepper (Kaojiang),2.0
2025-09-09 21:47:00,Garlic Sprouts (Cleaned),0.5
2025-09-09 21:47:00,Green Bird's Eye Chili (Stemless),4.09
2025-09-10 11:54:00,Soybean Oil (Golden Arowana)  Spec: 9.2kg (18.4 Jin) x 2 Drums/Case,1.45
2025-09-10 11:54:00,Channel Catfish,24.0
2025-09-10 11:54:00,Erjingtiao Chili (Cleaned/Stemless),0.51
2025-09-10 11:54:00,Sea Bass,3.0
2025-09-10 11:54:00,Garlic Sprouts (Cleaned),0.57
2025-09-10 11:54:00,Longsnout Catfish (Dual UOM),1.0
2025-09-10 11:54:00,Frozen Lamb Skewers (Steel Skewer),0.03
2025-09-10 11:54:00,Pearl Garlic(Dia. 2.5cm),1.87
2025-09-10 11:54:00,Cumin Powder,0.26
2025-09-10 11:54:00,Grilled Fish Base - Sauerkraut (Kaojiang),0.33
2025-09-10 11:54:00,Green Bird's Eye Chili (Stemless),0.66
2025-09-10 11:54:00,Black Beans (New Crop),1.95
2025-09-10 11:54:00,Rapeseed Oil (Golden Arowana) Spec: 10L x 2 Drums/Case,1.98
2025-09-10 11:54:00,Chicken Cartilage Skewers (UOM: Skewer),4.0
2025-09-10 11:54:00,Red Finger Chili (Cleaned),0.23
2025-09-11 21:47:00,Black Beans (New Crop),9.08
2025-09-11 21:47:00,Chicken Cartilage Skewers (UOM: Skewer),10.0
2025-09-11 21:47:00,Erjingtiao Chili (Cleaned/Stemless),0.23
2025-09-11 21:47:00,Red Bird's Eye Chili (Stemless),0.96
2025-09-11 21:47:00,Cumin Powder,0.46
2025-09-11 21:47:00,Pearl Garlic(Dia. 2.5cm),0.97
2025-09-11 21:47:00,Grilled Fish Base - Green Pepper (Kaojiang),2.33
2025-09-11 21:47:00,Grilled Fish Red Oil (Kaojiang),0.95
2025-09-11 21:47:00,Soybean Oil (Golden Arowana)  Spec: 9.2kg (18.4 Jin) x 2 Drums/Case,0.27
2025-09-11 21:47:00,Grilled Fish Base - Sauerkraut (Kaojiang),0.66
2025-09-11 21:47:00,Grilled Fish Base - Garlic Flavor (Kaojiang),1.99
2025-09-11 21:47:00,Frozen Lamb Skewers (Steel Skewer),0.18
2025-09-11 21:47:00,Green Bird's Eye Chili (Stemless),1.67
2025-09-12 21:45:00,Fresh Sichuan Peppercorns (Green) Spec: 400g x 40 Bags/Case,7.1
2025-09-12 21:45:00,Garlic Sprouts (Cleaned),0.6
2025-09-12 21:45:00,Green Bird's Eye Chili (Stemless),1.78
2025-09-12 21:45:00,Chicken Cartilage Skewers (UOM: Skewer),36.0
2025-09-12 21:45:00,Rapeseed Oil (Golden Arowana) Spec: 10L x 2 Drums/Case,0.61
2025-09-12 21:45:00,Pearl Garlic(Dia. 2.5cm),0.83
2025-09-12 21:45:00,Red Finger Chili (Cleaned),0.29
2025-09-12 21:45:00,Grilled Fish Base - Green Pepper (Kaojiang),5.33
2025-09-12 21:45:00,Small Channel Catfish,2.0
2025-09-12 21:45:00,Frozen Lamb Skewers (Steel Skewer),0.88
2025-09-12 21:45:00,Longsnout Catfish (Dual UOM),1.0
2025-09-12 21:45:00,Channel Catfish,2.0
2025-09-13 22:20:00,Grilled Fish Base - Garlic Flavor (Kaojiang),0.33
2025-09-13 22:20:00,Green Bird's Eye Chili (Stemless),1.59
2025-09-13 22:20:00,Black Beans (New Crop),1.22
2025-09-13 22:20:00,Grilled Fish Red Oil (Kaojiang),0.54
2025-09-13 22:20:00,Soybean Oil (Golden Arowana)  Spec: 9.2kg (18.4 Jin) x 2 Drums/Case,0.03
2025-09-13 22:20:00,Red Bird's Eye Chili (Stemless),0.48
2025-09-13 22:20:00,Grilled Fish Base - Spicy Mala (Kaojiang),1.3
2025-09-13 22:20:00,Erjingtiao Chili (Cleaned/Stemless),1.37
2025-09-13 22:20:00,Garlic Sprouts (Cleaned),0.27
2025-09-13 22:20:00,Grilled Fish Base - Sauerkraut (Kaojiang),1.66
2025-09-13 22:20:00,Channel Catfish,2.0
2025-09-14 21:54:00,Black Beans (New Crop),4.23
2025-09-14 21:54:00,Pearl Garlic(Dia. 2.5cm),2.03
2025-09-14 21:54:00,Frozen Lamb Skewers (Steel Skewer),2.55
2025-09-14 21:54:00,Cumin Powder,0.3
2025-09-14 21:54:00,Grilled Fish Red Oil (Kaojiang),0.07
2025-09-14 21:54:00,Soybean Oil (Golden Arowana)  Spec: 9.2kg (18.4 Jin) x 2 Drums/Case,0.23
2025-09-14 21:54:00,Grilled Fish Base - Garlic Flavor (Kaojiang),3.0
2025-09-14 21:54:00,Red Bird's Eye Chili (Stemless),0.98
2025-09-14 21:54:00,Grilled Fish Base - Spicy Mala (Kaojiang),36.62
2025-09-14 21:54:00,Longsnout Catfish (Dual UOM),1.0
2025-09-15 22:20:00,Grilled Fish Base - Green Pepper (Kaojiang),1.0
2025-09-15 22:20:00,Grilled Fish Base - Spicy Mala (Kaojiang),47.99
2025-09-15 22:20:00,Soybean Oil (Golden Arowana)  Spec: 9.2kg (18.4 Jin) x 2 Drums/Case,1.72
2025-09-15 22:20:00,Garlic Sprouts (Cleaned),0.27
2025-09-15 22:20:00,Grilled Fish Red Oil (Kaojiang),3.48
2025-09-15 22:20:00,Sea Bass,22.0
2025-09-15 22:20:00,Fresh Sichuan Peppercorns (Green) Spec: 400g x 40 Bags/Case,5.2
2025-09-15 22:20:00,Channel Catfish,9.0
2025-09-15 22:20:00,Rapeseed Oil (Golden Arowana) Spec: 10L x 2 Drums/Case,0.65
2025-09-15 22:20:00,Red Bird's Eye Chili (Stemless),1.96
2025-09-16 01:02:00,Green Bird's Eye Chili (Stemless),7.3
2025-09-16 01:02:00,Rapeseed Oil (Golden Arowana) Spec: 10L x 2 Drums/Case,1.3
2025-09-16 01:02:00,Longsnout Catfish (Dual UOM),38.0
2025-09-16 01:02:00,Channel Catfish,17.0
2025-09-16 01:02:00,Fresh Sichuan Peppercorns (Green) Spec: 400g x 40 Bags/Case,17.96
2025-09-16 01:02:00,Grilled Fish Red Oil (Kaojiang),9.11
2025-09-16 01:02:00,Channel Catfish,1.0
2025-09-16 01:02:00,Channel Catfish,18.0
2025-09-16 01:02:00,Pearl Garlic(Dia. 2.5cm),5.49
2025-09-16 01:02:00,Red Bird's Eye Chili (Stemless),0.98
2025-09-16 01:02:00,Erjingtiao Chili (Cleaned/Stemless),8.35
2025-09-16 01:02:00,Longsnout Catfish (Dual UOM),4.0
2025-09-16 01:02:00,Channel Catfish,55.0
2025-09-16 01:02:00,Grilled Fish Base - Garlic Flavor (Kaojiang),89.66
2025-09-16 01:02:00,Garlic Sprouts (Cleaned),1.63
2025-09-16 01:02:00,Sea Bass,43.0
2025-09-16 01:02:00,Sea Bass,17.0
2025-09-16 01:02:00,Sea Bass,1.0
2025-09-16 01:02:00,Longsnout Catfish (Dual UOM),1.0
2025-09-16 01:02:00,Soybean Oil (Golden Arowana)  Spec: 9.2kg (18.4 Jin) x 2 Drums/Case,2.06
2025-09-16 01:02:00,Longsnout Catfish (Dual UOM),1.0
2025-09-16 01:02:00,Cumin Powder,3.13
2025-09-16 01:02:00,Black Beans (New Crop),133.64
2025-09-16 01:02:00,Small Channel Catfish,36.0
2025-09-16 01:02:00,Red Finger Chili (Cleaned),1.22
2025-09-16 01:02:00,Channel Catfish,26.0
2025-09-16 01:02:00,Channel Catfish,4.0
2025-09-16 01:02:00,Channel Catfish,4.0
2025-09-16 01:02:00,Longsnout Catfish (Dual UOM),1.0
2025-09-16 01:02:00,Grilled Fish Base - Green Pepper (Kaojiang),95.33
2025-09-16 01:02:00,Grilled Fish Base - Sauerkraut (Kaojiang),152.33
2025-09-16 01:02:00,Grilled Fish Base - Spicy Mala (Kaojiang),250.29
2025-09-17 01:54:00,Channel Catfish,16.0
2025-09-17 01:54:00,Small Channel Catfish,16.0
2025-09-17 01:54:00,Frozen Lamb Skewers (Steel Skewer),1.55
2025-09-17 01:54:00,Chicken Cartilage Skewers (UOM: Skewer),6.0
2025-09-17 01:54:00,Channel Catfish,90.0
2025-09-17 01:54:00,Sea Bass,28.0
2025-09-19 18:12:00,Pearl Garlic(Dia. 2.5cm),0.33
2025-09-19 18:12:00,Erjingtiao Chili (Cleaned/Stemless),2.76
2025-09-19 18:12:00,Black Beans (New Crop),4.88
2025-09-19 18:12:00,Red Finger Chili (Cleaned),0.8
2025-09-19 18:12:00,Grilled Fish Base - Spicy Mala (Kaojiang),6.13
2025-09-19 18:12:00,Grilled Fish Red Oil (Kaojiang),0.22
2025-09-19 18:12:00,Grilled Fish Base - Garlic Flavor (Kaojiang),1.0
2025-09-19 18:12:00,Green Bird's Eye Chili (Stemless),2.62
2025-09-19 18:12:00,Frozen Lamb Skewers (Steel Skewer),2.6
2025-09-19 18:12:00,Grilled Fish Base - Green Pepper (Kaojiang),1.32
2025-09-19 18:12:00,Soybean Oil (Golden Arowana)  Spec: 9.2kg (18.4 Jin) x 2 Drums/Case,1.93
2025-09-19 18:12:00,Grilled Fish Base - Sauerkraut (Kaojiang),2.0
2025-09-19 18:12:00,Garlic Sprouts (Cleaned),2.13
2025-09-20 16:35:00,Black Beans (New Crop),0.81
2025-09-20 16:35:00,Longsnout Catfish (Dual UOM),6.0
2025-09-20 16:35:00,Small Channel Catfish,4.0
2025-09-20 16:35:00,Red Finger Chili (Cleaned),0.46
2025-09-20 16:35:00,Erjingtiao Chili (Cleaned/Stemless),1.67
2025-09-20 16:35:00,Channel Catfish,8.0
2025-09-20 16:35:00,Chicken Cartilage Skewers (UOM: Skewer),63.0
2025-09-20 16:35:00,Garlic Sprouts (Cleaned),0.87
2025-09-20 16:35:00,Fresh Sichuan Peppercorns (Green) Spec: 400g x 40 Bags/Case,17.41
2025-09-20 16:35:00,Green Bird's Eye Chili (Stemless),1.78
2025-09-20 16:35:00,Channel Catfish,4.0
2025-09-20 16:35:00,Pearl Garlic(Dia. 2.5cm),0.52
2025-09-20 16:35:00,Mixed Chili Shreds (5kg/Bag),35.66
2025-09-20 16:35:00,Cumin Powder,2.38
2025-09-21 10:45:00,Longsnout Catfish (Dual UOM),2.0
2025-09-21 10:45:00,Soybean Oil (Golden Arowana)  Spec: 9.2kg (18.4 Jin) x 2 Drums/Case,1.87
2025-09-21 10:45:00,Black Beans (New Crop),11.17
2025-09-21 10:45:00,Channel Catfish,6.0
2025-09-21 10:45:00,Red Finger Chili (Cleaned),0.93
2025-09-21 10:45:00,Rapeseed Oil (Golden Arowana) Spec: 10L x 2 Drums/Case,0.82
2025-09-21 10:45:00,Erjingtiao Chili (Cleaned/Stemless),0.61
2025-09-21 10:45:00,Sea Bass,4.0
2025-09-21 10:45:00,Fresh Sichuan Peppercorns (Green) Spec: 400g x 40 Bags/Case,2.6
2025-09-21 10:45:00,Green Bird's Eye Chili (Stemless),4.89
2025-09-21 10:45:00,Grilled Fish Base - Spicy Mala (Kaojiang),2.39
2025-09-21 10:45:00,Grilled Fish Base - Sauerkraut (Kaojiang),1.0
2025-09-21 10:45:00,Garlic Sprouts (Cleaned),0.67
2025-09-21 10:45:00,Grilled Fish Red Oil (Kaojiang),0.65
2025-09-22 09:38:00,Grilled Fish Base - Garlic Flavor (Kaojiang),9.0
2025-09-22 09:38:00,Soybean Oil (Golden Arowana)  Spec: 9.2kg (18.4 Jin) x 2 Drums/Case,1.18
2025-09-22 09:38:00,Sea Bass,1.0
2025-09-22 09:38:00,Grilled Fish Base - Spicy Mala (Kaojiang),190.54
2025-09-22 09:38:00,Mixed Chili Shreds (5kg/Bag),5.92
2025-09-22 09:38:00,Grilled Fish Base - Sauerkraut (Kaojiang),69.0
2025-09-22 09:38:00,Channel Catfish,7.0
2025-09-22 09:38:00,Black Beans (New Crop),2.64
2025-09-22 09:38:00,Grilled Fish Base - Green Pepper (Kaojiang),53.0
2025-09-22 09:38:00,Rapeseed Oil (Golden Arowana) Spec: 10L x 2 Drums/Case,0.51
2025-09-22 09:38:00,Grilled Fish Red Oil (Kaojiang),1.09
2025-09-22 09:38:00,Erjingtiao Chili (Cleaned/Stemless),0.16
2025-09-22 09:38:00,Green Bird's Eye Chili (Stemless),2.38
2025-09-22 09:38:00,Red Bird's Eye Chili (Stemless),2.98
2025-09-22 09:38:00,Cumin Powder,7.15
2025-09-23 10:40:00,Mixed Chili Shreds (5kg/Bag),8.64
2025-09-23 10:40:00,Chinese Leek Sections,0.51
2025-09-23 10:40:00,Erjingtiao Chili (Cleaned/Stemless),0.51
2025-09-23 10:40:00,Green Bird's Eye Chili (Stemless),1.96
2025-09-23 10:40:00,Red Finger Chili (Cleaned),0.51
2025-09-23 10:40:00,Frozen Lamb Skewers (Steel Skewer),1.38
2025-09-23 10:40:00,Sea Bass,1.0
2025-09-23 10:40:00,Grilled Fish Red Oil (Kaojiang),0.41
2025-09-23 10:40:00,Chicken Cartilage Skewers (UOM: Skewer),6.0
2025-09-23 10:40:00,Garlic Sprouts (Cleaned),1.27
2025-09-23 10:40:00,Black Beans (New Crop),8.0
2025-09-23 10:40:00,Channel Catfish,1.0
2025-09-23 10:40:00,Channel Catfish,6.0
2025-09-23 10:40:00,Pearl Garlic(Dia. 2.5cm),0.04
2025-09-23 10:40:00,Small Channel Catfish,1.0
2025-09-25 09:03:00,Channel Catfish,1.0
2025-09-25 09:03:00,Grilled Fish Red Oil (Kaojiang),1.43
2025-09-25 09:03:00,Grilled Fish Base - Sauerkraut (Kaojiang),1.33
2025-09-25 09:03:00,Small Channel Catfish,3.0
2025-09-25 09:03:00,Green Sichuan Pepper Oil (5L x 2 Btls),1.84
2025-09-25 09:03:00,Chicken Cartilage Skewers (UOM: Skewer),3.0
2025-09-25 09:03:00,Soybean Oil (Golden Arowana)  Spec: 9.2kg (18.4 Jin) x 2 Drums/Case,3.64
2025-09-25 09:03:00,Grilled Fish Base - Garlic Flavor (Kaojiang),3.0
2025-09-25 09:03:00,Channel Catfish,2.0
2025-09-26 02:13:00,Channel Catfish,3.0
2025-09-26 02:13:00,Longsnout Catfish (Dual UOM),1.0
2025-09-26 02:13:00,Grilled Fish Base - Garlic Flavor (Kaojiang),1.33
2025-09-26 02:13:00,Green Sichuan Pepper Oil (5L x 2 Btls),0.84
2025-09-26 02:13:00,Chicken Cartilage Skewers (UOM: Skewer),2.0
2025-09-26 02:13:00,Small Channel Catfish,3.0
2025-09-27 13:01:00,Rapeseed Oil (Golden Arowana) Spec: 10L x 2 Drums/Case,0.2
2025-09-27 13:01:00,Grilled Fish Base - Garlic Flavor (Kaojiang),0.33
2025-09-27 13:01:00,Channel Catfish,3.0
2025-09-27 13:01:00,Grilled Fish Red Oil (Kaojiang),0.23
2025-09-27 13:01:00,Frozen Lamb Skewers (Steel Skewer),1.58
2025-09-27 13:01:00,Sea Bass,1.0
2025-09-27 13:01:00,Chicken Cartilage Skewers (UOM: Skewer),1.0
2025-09-27 13:01:00,Grilled Fish Base - Spicy Mala (Kaojiang),3.68
2025-09-27 13:01:00,Black Beans (New Crop),4.77
2025-09-27 13:01:00,Grilled Fish Base - Green Pepper (Kaojiang),1.33
2025-09-28 09:07:00,Sea Bass,2.0
2025-09-28 09:07:00,Chicken Cartilage Skewers (UOM: Skewer),1.0
2025-09-28 09:07:00,Soybean Oil (Golden Arowana)  Spec: 9.2kg (18.4 Jin) x 2 Drums/Case,1.06
2025-09-29 09:18:00,Small Channel Catfish,2.0
2025-09-29 09:18:00,Channel Catfish,2.0
2025-09-29 09:18:00,Frozen Lamb Skewers (Steel Skewer),1.23
2025-09-29 09:18:00,Grilled Fish Base - Garlic Flavor (Kaojiang),40.0
2025-09-29 09:18:00,Black Beans (New Crop),3.68
2025-09-29 09:18:00,Grilled Fish Red Oil (Kaojiang),0.23
2025-09-29 09:18:00,Green Sichuan Pepper Oil (5L x 2 Btls),2.89
2025-09-30 01:01:00,Sea Bass,2.0
2025-09-30 01:01:00,Grilled Fish Base - Sauerkraut (Kaojiang),44.33
2025-09-30 01:01:00,Grilled Fish Base - Green Pepper (Kaojiang),28.99
2025-09-30 01:01:00,Channel Catfish,10.0
2025-09-30 01:01:00,Channel Catfish,45.0
2025-10-01 00:56:00,Aromatic Pepper Oil (Caihesheng) Spec: 720ml x 12 Btls/Case,2.88
2025-10-01 00:56:00,Pearl Garlic(Dia. 2.5cm),1.72
2025-10-01 00:56:00,Channel Catfish,11.0
2025-10-01 00:56:00,Fresh Sichuan Peppercorns (Green) Spec: 400g x 40 Bags/Case,3.43
2025-10-01 00:56:00,Frozen Lamb Skewers (Steel Skewer),2.38
2025-10-01 00:56:00,Sea Bass,3.0
2025-10-01 00:56:00,Green Bird's Eye Chili (Stemless),16.67
2025-10-01 00:56:00,"Pickled Mustard Stems (Diced, No Leaf)",13.18
2025-10-01 00:56:00,Grilled Fish Base - Green Pepper (Kaojiang),1.33
2025-10-01 00:56:00,Small Channel Catfish,11.0
2025-10-01 00:56:00,Chicken Cartilage Skewers (UOM: Skewer),60.0
2025-10-01 00:56:00,Grilled Fish Base - Garlic Flavor (Kaojiang),2.0
2025-10-01 00:56:00,Red Finger Chili (Cleaned),0.06
2025-10-01 00:56:00,Grilled Fish Base - Sauerkraut (Kaojiang),1.0
2025-10-01 00:56:00,Grilled Fish Base - Spicy Mala (Kaojiang),6.29
2025-10-01 00:56:00,Channel Catfish,113.0
2025-10-01 00:56:00,Erjingtiao Chili (Cleaned/Stemless),8.68
2025-10-01 00:56:00,Garlic Sprouts (Cleaned),2.7
2025-10-01 00:56:00,Longsnout Catfish (Dual UOM),1.0
2025-10-01 00:56:00,Black Beans (New Crop),8.24
2025-10-03 01:09:00,Rapeseed Oil (Golden Arowana) Spec: 10L x 2 Drums/Case,0.28
2025-10-03 01:09:00,Channel Catfish,64.0
2025-10-03 01:09:00,Soybean Oil (Golden Arowana)  Spec: 9.2kg (18.4 Jin) x 2 Drums/Case,6.02
2025-10-03 01:09:00,Grilled Fish Base - Green Pepper (Kaojiang),1.0
2025-10-03 01:09:00,Green Sichuan Pepper Oil (5L x 2 Btls),0.45
2025-10-03 01:09:00,Chicken Cartilage Skewers (UOM: Skewer),4.0
2025-10-03 01:09:00,Grilled Fish Red Oil (Kaojiang),2.38
2025-10-03 01:09:00,Grilled Fish Base - Spicy Mala (Kaojiang),2.18
2025-10-03 01:09:00,Grilled Fish Base - Sauerkraut (Kaojiang),5.0
2025-10-03 01:09:00,Sea Bass,7.0
2025-10-03 01:09:00,Black Beans (New Crop),1.83
2025-10-04 22:08:00,Rapeseed Oil (Golden Arowana) Spec: 10L x 2 Drums/Case,1.88
2025-10-04 22:08:00,Grilled Fish Red Oil (Kaojiang),0.73
2025-10-04 22:08:00,Grilled Fish Base - Sauerkraut (Kaojiang),2.0
2025-10-04 22:08:00,Soybean Oil (Golden Arowana)  Spec: 9.2kg (18.4 Jin) x 2 Drums/Case,2.15
2025-10-04 22:08:00,Channel Catfish,70.0
2025-10-04 22:08:00,Black Beans (New Crop),3.01
2025-10-04 22:08:00,Grilled Fish Base - Spicy Mala (Kaojiang),1.22
2025-10-04 22:08:00,Longsnout Catfish (Dual UOM),1.0
2025-10-04 22:08:00,Longsnout Catfish (Dual UOM),1.0
2025-10-04 22:08:00,Grilled Fish Base - Garlic Flavor (Kaojiang),1.0
2025-10-04 22:08:00,Chicken Cartilage Skewers (UOM: Skewer),23.0
2025-10-04 22:08:00,Sea Bass,1.0
2025-10-05 22:16:00,Frozen Lamb Skewers (Steel Skewer),0.3
2025-10-05 22:16:00,Rapeseed Oil (Golden Arowana) Spec: 10L x 2 Drums/Case,0.05
2025-10-05 22:16:00,Soybean Oil (Golden Arowana)  Spec: 9.2kg (18.4 Jin) x 2 Drums/Case,0.34
2025-10-05 22:16:00,Green Sichuan Pepper Oil (5L x 2 Btls),0.75
2025-10-05 22:16:00,Black Beans (New Crop),4.19
2025-10-05 22:16:00,Channel Catfish,7.0
2025-10-05 22:16:00,Grilled Fish Base - Spicy Mala (Kaojiang),1.39
2025-10-06 23:32:00,Chicken Cartilage Skewers (UOM: Skewer),40.0
2025-10-06 23:32:00,Grilled Fish Red Oil (Kaojiang),1.87
2025-10-06 23:32:00,Black Beans (New Crop),7.81
2025-10-06 23:32:00,Chicken Cartilage Skewers (UOM: Skewer),3.0
2025-10-06 23:32:00,Chicken Cartilage Skewers (UOM: Skewer),126.0
2025-10-06 23:32:00,Chicken Cartilage Skewers (UOM: Skewer),20.0
2025-10-06 23:32:00,Soybean Oil (Golden Arowana)  Spec: 9.2kg (18.4 Jin) x 2 Drums/Case,0.46
2025-10-06 23:32:00,Longsnout Catfish (Dual UOM),3.0
2025-10-06 23:32:00,Frozen Lamb Skewers (Steel Skewer),0.73
2025-10-06 23:32:00,Frozen Lamb Skewers (Steel Skewer),1.28
2025-10-06 23:32:00,Frozen Lamb Skewers (Steel Skewer),3.68
2025-10-06 23:32:00,Grilled Fish Base - Garlic Flavor (Kaojiang),1.0
2025-10-06 23:32:00,Grilled Fish Base - Green Pepper (Kaojiang),3.0
2025-10-06 23:32:00,Chicken Cartilage Skewers (UOM: Skewer),4.0
2025-10-06 23:32:00,Chicken Cartilage Skewers (UOM: Skewer),7.0
2025-10-06 23:32:00,Chicken Cartilage Skewers (UOM: Skewer),93.0
2025-10-07 09:04:00,Grilled Fish Base - Spicy Mala (Kaojiang),3.47
2025-10-07 09:04:00,Sea Bass,2.0
2025-10-07 09:04:00,Green Sichuan Pepper Oil (5L x 2 Btls),0.33
2025-10-07 09:04:00,Soybean Oil (Golden Arowana)  Spec: 9.2kg (18.4 Jin) x 2 Drums/Case,0.26
2025-10-07 09:04:00,Channel Catfish,13.0
2025-10-07 09:04:00,Grilled Fish Base - Sauerkraut (Kaojiang),1.0
2025-10-07 09:04:00,Rapeseed Oil (Golden Arowana) Spec: 10L x 2 Drums/Case,0.87
2025-10-08 22:45:00,Soybean Oil (Golden Arowana)  Spec: 9.2kg (18.4 Jin) x 2 Drums/Case,4.09
2025-10-08 22:45:00,Grilled Fish Base - Garlic Flavor (Kaojiang),36.0
2025-10-08 22:45:00,Sea Bass,5.0
2025-10-08 22:45:00,Grilled Fish Base - Spicy Mala (Kaojiang),228.47
2025-10-08 22:45:00,Sea Bass,1.0
2025-10-08 22:45:00,Channel Catfish,9.0
