date,dish_name,quantity
2024-10-01,Nasi Lemak,489
2024-10-02,Teh Tarik,1760
2024-10-02,Spaghetti Carbonara,112
2024-10-02,Roti Canai,2372
2024-10-02,Mushroom Soup,88
2024-10-02,Laksa,121
2024-10-02,Kaya Toast Set,1133
2024-10-02,Tandoori Chicken,135
2024-10-02,Chicken Rice,660
2024-10-02,Chicken Chop,274
2024-10-02,Char Kway Teow,226
2024-10-02,Cendol,963
2024-10-02,Beef Rendang,164
2024-10-02,Iced Lemon Tea,463
2024-10-03,Teh Tarik,2229
2024-10-03,Tandoori Chicken,172
2024-10-03,Roti Canai,615
2024-10-03,Nasi Lemak,938
2024-10-03,Mushroom Soup,304
2024-10-03,Iced Lemon Tea,347
2024-10-03,Cendol,682
2024-10-03,Kaya Toast Set,718
2024-10-04,Mushroom Soup,241
2024-10-04,Teh Tarik,1338
2024-10-04,Tandoori Chicken,58
2024-10-04,Spaghetti Carbonara,211
2024-10-04,Roti Canai,883
2024-10-04,Kaya Toast Set,388
2024-10-04,Nasi Lemak,1113
2024-10-04,Chicken Rice,268
2024-10-04,Iced Lemon Tea,588
2024-10-04,Chicken Chop,594
2024-10-04,Char Kway Teow,439
2024-10-04,Cendol,135
2024-10-04,Beef Rendang,28
2024-10-05,Tandoori Chicken,79
2024-10-05,Spaghetti Carbonara,1049
2024-10-05,Roti Canai,2242
2024-10-05,Mushroom Soup,572
2024-10-05,Laksa,185
2024-10-05,Teh Tarik,2560
2024-10-05,Iced Lemon Tea,457
2024-10-05,Chicken Rice,119
2024-10-05,Chicken Chop,1005
2024-10-05,Char Kway Teow,193
2024-10-05,Cendol,1184
2024-10-05,Kaya Toast Set,1794
2024-10-06,Tandoori Chicken,518
2024-10-06,Spaghetti Carbonara,131
2024-10-06,Roti Canai,2471
2024-10-06,Nasi Lemak,316
2024-10-06,Mushroom Soup,133
2024-10-06,Laksa,344
2024-10-06,Iced Lemon Tea,589
2024-10-06,Chicken Chop,615
2024-10-06,Char Kway Teow,436
2024-10-06,Cendol,137
2024-10-06,Beef Rendang,213
2024-10-06,Chicken Rice,600
2024-10-07,Nasi Lemak,644
2024-10-07,Teh Tarik,4274
2024-10-07,Tandoori Chicken,298
2024-10-07,Spaghetti Carbonara,115
2024-10-07,Roti Canai,146
2024-10-07,Mushroom Soup,293
2024-10-07,Cendol,462
2024-10-07,Iced Lemon Tea,476
2024-10-07,Chicken Rice,133
2024-10-07,Chicken Chop,650
2024-10-07,Char Kway Teow,693
2024-10-07,Kaya Toast Set,899
2024-10-07,Beef Rendang,427
2024-10-08,Tandoori Chicken,62
2024-10-08,Spaghetti Carbonara,62
2024-10-08,Roti Canai,237
2024-10-08,Nasi Lemak,784
2024-10-08,Mushroom Soup,154
2024-10-08,Teh Tarik,1980
2024-10-08,Iced Lemon Tea,237
2024-10-08,Chicken Rice,816
2024-10-08,Chicken Chop,635
2024-10-08,Char Kway Teow,305
2024-10-08,Cendol,1060
2024-10-08,Kaya Toast Set,2826
2024-10-09,Teh Tarik,1729
2024-10-09,Tandoori Chicken,406
2024-10-09,Roti Canai,470
2024-10-09,Nasi Lemak,51
2024-10-09,Mushroom Soup,194
2024-10-09,Kaya Toast Set,2402
2024-10-09,Chicken Rice,91
2024-10-09,Chicken Chop,564
2024-10-09,Cendol,1244
2024-10-09,Beef Rendang,110
2024-10-09,Iced Lemon Tea,695
2024-10-10,Mushroom Soup,270
2024-10-10,Teh Tarik,186
2024-10-10,Tandoori Chicken,484
2024-10-10,Spaghetti Carbonara,0
2024-10-10,Roti Canai,1422
2024-10-10,Nasi Lemak,874
2024-10-10,Laksa,134
2024-10-10,Beef Rendang,141
2024-10-10,Iced Lemon Tea,466
2024-10-10,Chicken Rice,699
2024-10-10,Chicken Chop,76
2024-10-10,Char Kway Teow,267
2024-10-10,Cendol,1322
2024-10-10,Kaya Toast Set,3224
2024-10-11,Tandoori Chicken,564
2024-10-11,Spaghetti Carbonara,235
2024-10-11,Roti Canai,288
2024-10-11,Nasi Lemak,732
2024-10-11,Mushroom Soup,148
2024-10-11,Kaya Toast Set,583
2024-10-11,Chicken Chop,76
2024-10-11,Cendol,1330
2024-10-11,Beef Rendang,285
2024-10-11,Chicken Rice,18
2024-10-12,Mushroom Soup,308
2024-10-12,Teh Tarik,1622
2024-10-12,Tandoori Chicken,456
2024-10-12,Spaghetti Carbonara,438
2024-10-12,Roti Canai,1069
2024-10-12,Laksa,298
2024-10-12,Nasi Lemak,386
2024-10-12,Iced Lemon Tea,1251
2024-10-12,Kaya Toast Set,1796
2024-10-12,Chicken Chop,209
2024-10-12,Char Kway Teow,228
2024-10-12,Cendol,1026
2024-10-12,Beef Rendang,37
2024-10-13,Teh Tarik,319
2024-10-13,Tandoori Chicken,108
2024-10-13,Spaghetti Carbonara,142
2024-10-13,Roti Canai,1167
2024-10-13,Nasi Lemak,1378
2024-10-13,Mushroom Soup,707
2024-10-13,Kaya Toast Set,811
2024-10-13,Iced Lemon Tea,805
2024-10-13,Chicken Chop,434
2024-10-13,Cendol,2714
2024-10-13,Beef Rendang,16
2024-10-14,Teh Tarik,1341
2024-10-14,Tandoori Chicken,0
2024-10-14,Spaghetti Carbonara,434
2024-10-14,Roti Canai,300
2024-10-14,Nasi Lemak,599
2024-10-14,Mushroom Soup,294
2024-10-14,Beef Rendang,46
2024-10-14,Kaya Toast Set,3534
2024-10-14,Iced Lemon Tea,418
2024-10-14,Chicken Chop,0
2024-10-14,Char Kway Teow,498
2024-10-14,Cendol,1031
2024-10-14,Laksa,71
2024-10-15,Nasi Lemak,1049
2024-10-15,Teh Tarik,2019
2024-10-15,Tandoori Chicken,387
2024-10-15,Spaghetti Carbonara,224
2024-10-15,Roti Canai,1568
2024-10-15,Mushroom Soup,74
2024-10-15,Iced Lemon Tea,333
2024-10-15,Kaya Toast Set,1907
2024-10-15,Chicken Rice,407
2024-10-15,Char Kway Teow,163
2024-10-15,Cendol,643
2024-10-15,Beef Rendang,203
2024-10-15,Laksa,178
2024-10-16,Teh Tarik,1993
2024-10-16,Spaghetti Carbonara,47
2024-10-16,Roti Canai,168
2024-10-16,Nasi Lemak,338
2024-10-16,Mushroom Soup,135
2024-10-16,Tandoori Chicken,559
2024-10-16,Iced Lemon Tea,693
2024-10-16,Chicken Chop,218
2024-10-16,Char Kway Teow,161
2024-10-16,Cendol,935
2024-10-16,Beef Rendang,182
2024-10-16,Kaya Toast Set,316
2024-10-17,Teh Tarik,1319
2024-10-17,Spaghetti Carbonara,199
2024-10-17,Nasi Lemak,192
2024-10-17,Mushroom Soup,275
2024-10-17,Laksa,104
2024-10-17,Iced Lemon Tea,312
2024-10-17,Chicken Rice,190
2024-10-17,Chicken Chop,123
2024-10-17,Char Kway Teow,607
2024-10-17,Cendol,586
2024-10-17,Kaya Toast Set,663
2024-10-18,Spaghetti Carbonara,190
2024-10-18,Teh Tarik,2987
2024-10-18,Tandoori Chicken,97
2024-10-18,Nasi Lemak,587
2024-10-18,Beef Rendang,68
2024-10-18,Kaya Toast Set,1807
2024-10-18,Chicken Rice,597
2024-10-18,Mushroom Soup,124
2024-10-18,Iced Lemon Tea,677
2024-10-19,Teh Tarik,6135
2024-10-19,Tandoori Chicken,634
2024-10-19,Spaghetti Carbonara,289
2024-10-19,Nasi Lemak,443
2024-10-19,Mushroom Soup,439
2024-10-19,Roti Canai,1755
2024-10-19,Iced Lemon Tea,679
2024-10-19,Chicken Chop,322
2024-10-19,Char Kway Teow,174
2024-10-19,Cendol,2638
2024-10-19,Kaya Toast Set,726
2024-10-20,Roti Canai,887
2024-10-20,Teh Tarik,2015
2024-10-20,Tandoori Chicken,515
2024-10-20,Spaghetti Carbonara,434
2024-10-20,Nasi Lemak,1237
2024-10-20,Cendol,533
2024-10-20,Iced Lemon Tea,1053
2024-10-20,Char Kway Teow,610
2024-10-20,Beef Rendang,139
2024-10-20,Kaya Toast Set,2056
2024-10-21,Mushroom Soup,205
2024-10-21,Spaghetti Carbonara,201
2024-10-21,Roti Canai,465
2024-10-21,Nasi Lemak,1927
2024-10-21,Teh Tarik,1950
2024-10-21,Laksa,200
2024-10-21,Iced Lemon Tea,762
2024-10-21,Chicken Rice,356
2024-10-21,Char Kway Teow,204
2024-10-21,Beef Rendang,261
2024-10-21,Kaya Toast Set,1691
2024-10-22,Tandoori Chicken,516
2024-10-22,Spaghetti Carbonara,370
2024-10-22,Roti Canai,473
2024-10-22,Nasi Lemak,2057
2024-10-22,Mushroom Soup,118
2024-10-22,Teh Tarik,1403
2024-10-22,Iced Lemon Tea,280
2024-10-22,Chicken Chop,411
2024-10-22,Char Kway Teow,404
2024-10-22,Cendol,309
2024-10-22,Kaya Toast Set,1760
2024-10-23,Teh Tarik,1174
2024-10-23,Spaghetti Carbonara,171
2024-10-23,Roti Canai,2102
2024-10-23,Nasi Lemak,359
2024-10-23,Mushroom Soup,120
2024-10-23,Kaya Toast Set,1196
2024-10-23,Chicken Rice,296
2024-10-23,Cendol,703
2024-10-23,Beef Rendang,316
2024-10-23,Iced Lemon Tea,380
2024-10-24,Roti Canai,377
2024-10-24,Teh Tarik,3407
2024-10-24,Tandoori Chicken,261
2024-10-24,Spaghetti Carbonara,473
2024-10-24,Nasi Lemak,634
2024-10-24,Char Kway Teow,221
2024-10-24,Laksa,425
2024-10-24,Kaya Toast Set,2458
2024-10-24,Mushroom Soup,362
2024-10-24,Cendol,682
2024-10-24,Beef Rendang,26
2024-10-25,Teh Tarik,2701
2024-10-25,Tandoori Chicken,151
2024-10-25,Roti Canai,1530
2024-10-25,Mushroom Soup,573
2024-10-25,Laksa,205
2024-10-25,Iced Lemon Tea,276
2024-10-25,Chicken Chop,82
2024-10-25,Cendol,669
2024-10-25,Beef Rendang,11
2024-10-25,Kaya Toast Set,1353
2024-10-26,Mushroom Soup,216
2024-10-26,Tandoori Chicken,426
2024-10-26,Spaghetti Carbonara,411
2024-10-26,Roti Canai,823
2024-10-26,Nasi Lemak,1158
2024-10-26,Laksa,536
2024-10-26,Teh Tarik,4840
2024-10-26,Chicken Rice,287
2024-10-26,Chicken Chop,265
2024-10-26,Char Kway Teow,290
2024-10-26,Cendol,732
2024-10-26,Beef Rendang,87
2024-10-26,Iced Lemon Tea,515
2024-10-27,Tandoori Chicken,377
2024-10-27,Spaghetti Carbonara,308
2024-10-27,Roti Canai,1498
2024-10-27,Nasi Lemak,928
2024-10-27,Mushroom Soup,263
2024-10-27,Teh Tarik,2621
2024-10-27,Chicken Rice,186
2024-10-27,Chicken Chop,303
2024-10-27,Cendol,636
2024-10-27,Beef Rendang,117
2024-10-27,Kaya Toast Set,2208
2024-10-28,Teh Tarik,1266
2024-10-28,Tandoori Chicken,0
2024-10-28,Roti Canai,393
2024-10-28,Nasi Lemak,413
2024-10-28,Mushroom Soup,137
2024-10-28,Kaya Toast Set,2034
2024-10-28,Chicken Rice,486
2024-10-28,Chicken Chop,256
2024-10-28,Char Kway Teow,152
2024-10-28,Cendol,137
2024-10-28,Iced Lemon Tea,889
2024-10-29,Mushroom Soup,273
2024-10-29,Spaghetti Carbonara,671
2024-10-29,Roti Canai,712
2024-10-29,Nasi Lemak,272
2024-10-29,Kaya Toast Set,698
2024-10-29,Teh Tarik,897
2024-10-29,Chicken Rice,536
2024-10-29,Chicken Chop,502
2024-10-29,Char Kway Teow,223
2024-10-29,Cendol,131
2024-10-29,Beef Rendang,123
2024-10-29,Iced Lemon Tea,1527
2024-10-30,Tandoori Chicken,0
2024-10-30,Spaghetti Carbonara,409
2024-10-30,Roti Canai,398
2024-10-30,Nasi Lemak,268
2024-10-30,Mushroom Soup,93
2024-10-30,Teh Tarik,312
2024-10-30,Kaya Toast Set,2132
2024-10-30,Iced Lemon Tea,299
2024-10-30,Chicken Chop,353
2024-10-30,Cendol,650
2024-10-30,Beef Rendang,120
2024-10-30,Laksa,416
2024-10-31,Teh Tarik,2644
2024-10-31,Spaghetti Carbonara,239
2024-10-31,Roti Canai,785
2024-10-31,Nasi Lemak,966
2024-10-31,Mushroom Soup,120
2024-10-31,Laksa,124
2024-10-31,Iced Lemon Tea,349
2024-10-31,Chicken Rice,517
2024-10-31,Cendol,545
2024-10-31,Beef Rendang,139
2024-10-31,Kaya Toast Set,2480
2024-11-01,Teh Tarik,2754
2024-11-01,Tandoori Chicken,152
2024-11-01,Spaghetti Carbonara,159
2024-11-01,Roti Canai,421
2024-11-01,Nasi Lemak,305
2024-11-01,Mushroom Soup,15
2024-11-01,Iced Lemon Tea,387
2024-11-01,Kaya Toast Set,1357
2024-11-01,Chicken Rice,340
2024-11-01,Chicken Chop,403
2024-11-01,Cendol,216
2024-11-01,Beef Rendang,91
2024-11-01,Laksa,318
2024-11-02,Spaghetti Carbonara,260
2024-11-02,Roti Canai,2604
2024-11-02,Nasi Lemak,1085
2024-11-02,Laksa,234
2024-11-02,Teh Tarik,3116
2024-11-02,Chicken Rice,658
2024-11-02,Chicken Chop,171
2024-11-02,Cendol,2226
2024-11-02,Beef Rendang,217
2024-11-02,Kaya Toast Set,1913
2024-11-03,Teh Tarik,1143
2024-11-03,Tandoori Chicken,277
2024-11-03,Spaghetti Carbonara,210
2024-11-03,Roti Canai,907
2024-11-03,Nasi Lemak,1652
2024-11-03,Mushroom Soup,373
2024-11-03,Iced Lemon Tea,502
2024-11-03,Chicken Chop,748
2024-11-03,Cendol,1735
2024-11-03,Beef Rendang,77
2024-11-03,Kaya Toast Set,546
2024-11-04,Mushroom Soup,305
2024-11-04,Tandoori Chicken,530
2024-11-04,Teh Tarik,2999
2024-11-04,Nasi Lemak,224
2024-11-04,Kaya Toast Set,2028
2024-11-04,Spaghetti Carbonara,43
2024-11-04,Chicken Rice,398
2024-11-04,Chicken Chop,275
2024-11-04,Char Kway Teow,792
2024-11-04,Cendol,324
2024-11-04,Beef Rendang,295
2024-11-04,Iced Lemon Tea,182
2024-11-05,Teh Tarik,1279
2024-11-05,Tandoori Chicken,555
2024-11-05,Roti Canai,409
2024-11-05,Nasi Lemak,300
2024-11-05,Mushroom Soup,78
2024-11-05,Spaghetti Carbonara,567
2024-11-05,Iced Lemon Tea,140
2024-11-05,Chicken Rice,130
2024-11-05,Chicken Chop,443
2024-11-05,Cendol,624
2024-11-05,Beef Rendang,82
2024-11-05,Kaya Toast Set,3161
2024-11-06,Teh Tarik,3939
2024-11-06,Spaghetti Carbonara,448
2024-11-06,Roti Canai,142
2024-11-06,Nasi Lemak,413
2024-11-06,Mushroom Soup,254
2024-11-06,Iced Lemon Tea,580
2024-11-06,Chicken Chop,285
2024-11-06,Cendol,1637
2024-11-06,Beef Rendang,148
2024-11-06,Kaya Toast Set,1659
2024-11-07,Teh Tarik,1447
2024-11-07,Spaghetti Carbonara,82
2024-11-07,Roti Canai,654
2024-11-07,Kaya Toast Set,1049
2024-11-07,Nasi Lemak,373
2024-11-07,Chicken Chop,294
2024-11-07,Cendol,1221
2024-11-07,Beef Rendang,0
2024-11-07,Iced Lemon Tea,630
2024-11-08,Teh Tarik,1595
2024-11-08,Tandoori Chicken,722
2024-11-08,Spaghetti Carbonara,493
2024-11-08,Roti Canai,690
2024-11-08,Nasi Lemak,963
2024-11-08,Mushroom Soup,36
2024-11-08,Kaya Toast Set,1618
2024-11-08,Iced Lemon Tea,363
2024-11-08,Chicken Chop,243
2024-11-08,Char Kway Teow,330
2024-11-08,Cendol,522
2024-11-08,Laksa,180
2024-11-09,Nasi Lemak,2009
2024-11-09,Teh Tarik,2526
2024-11-09,Tandoori Chicken,381
2024-11-09,Spaghetti Carbonara,675
2024-11-09,Roti Canai,476
2024-11-09,Mushroom Soup,113
2024-11-09,Beef Rendang,290
2024-11-09,Iced Lemon Tea,651
2024-11-09,Chicken Rice,111
2024-11-09,Chicken Chop,346
2024-11-09,Char Kway Teow,342
2024-11-09,Cendol,1940
2024-11-09,Kaya Toast Set,1903
2024-11-10,Teh Tarik,714
2024-11-10,Tandoori Chicken,205
2024-11-10,Spaghetti Carbonara,239
2024-11-10,Roti Canai,142
2024-11-10,Mushroom Soup,434
2024-11-10,Chicken Rice,205
2024-11-10,Iced Lemon Tea,1224
2024-11-10,Beef Rendang,464
2024-11-10,Kaya Toast Set,581
2024-11-10,Chicken Chop,887
2024-11-10,Cendol,1982
2024-11-11,Spaghetti Carbonara,65
2024-11-11,Roti Canai,706
2024-11-11,Nasi Lemak,877
2024-11-11,Mushroom Soup,66
2024-11-11,Laksa,149
2024-11-11,Teh Tarik,1543
2024-11-11,Iced Lemon Tea,1515
2024-11-11,Chicken Rice,82
2024-11-11,Cendol,594
2024-11-11,Beef Rendang,163
2024-11-11,Kaya Toast Set,1419
2024-11-12,Teh Tarik,2227
2024-11-12,Tandoori Chicken,326
2024-11-12,Spaghetti Carbonara,678
2024-11-12,Nasi Lemak,849
2024-11-12,Mushroom Soup,173
2024-11-12,Iced Lemon Tea,1176
2024-11-12,Chicken Chop,344
2024-11-12,Char Kway Teow,238
2024-11-12,Cendol,951
2024-11-12,Kaya Toast Set,2143
2024-11-12,Beef Rendang,311
2024-11-13,Teh Tarik,1065
2024-11-13,Mushroom Soup,81
2024-11-13,Tandoori Chicken,198
2024-11-13,Spaghetti Carbonara,165
2024-11-13,Kaya Toast Set,1559
2024-11-13,Chicken Chop,328
2024-11-13,Cendol,1695
2024-11-13,Beef Rendang,22
2024-11-13,Iced Lemon Tea,1010
2024-11-14,Teh Tarik,1160
2024-11-14,Tandoori Chicken,180
2024-11-14,Roti Canai,171
2024-11-14,Nasi Lemak,404
2024-11-14,Mushroom Soup,186
2024-11-14,Laksa,118
2024-11-14,Spaghetti Carbonara,172
2024-11-14,Iced Lemon Tea,1609
2024-11-14,Chicken Rice,710
2024-11-14,Chicken Chop,658
2024-11-14,Char Kway Teow,289
2024-11-14,Cendol,408
2024-11-14,Beef Rendang,97
2024-11-14,Kaya Toast Set,2829
2024-11-15,Teh Tarik,473
2024-11-15,Tandoori Chicken,277
2024-11-15,Roti Canai,497
2024-11-15,Nasi Lemak,526
2024-11-15,Mushroom Soup,0
2024-11-15,Iced Lemon Tea,387
2024-11-15,Chicken Chop,401
2024-11-15,Cendol,1786
2024-11-15,Beef Rendang,43
2024-11-15,Kaya Toast Set,286
2024-11-16,Kaya Toast Set,1431
2024-11-16,Nasi Lemak,1489
2024-11-16,Teh Tarik,1909
2024-11-16,Iced Lemon Tea,701
2024-11-16,Mushroom Soup,435
2024-11-16,Chicken Chop,521
2024-11-16,Char Kway Teow,176
2024-11-16,Cendol,960
2024-11-16,Beef Rendang,160
2024-11-16,Chicken Rice,72
2024-11-17,Teh Tarik,4325
2024-11-17,Tandoori Chicken,349
2024-11-17,Spaghetti Carbonara,326
2024-11-17,Roti Canai,522
2024-11-17,Nasi Lemak,863
2024-11-17,Mushroom Soup,110
2024-11-17,Kaya Toast Set,2223
2024-11-17,Chicken Chop,195
2024-11-17,Char Kway Teow,208
2024-11-17,Cendol,243
2024-11-17,Beef Rendang,280
2024-11-18,Teh Tarik,1972
2024-11-18,Tandoori Chicken,195
2024-11-18,Spaghetti Carbonara,678
2024-11-18,Roti Canai,131
2024-11-18,Nasi Lemak,865
2024-11-18,Cendol,616
2024-11-18,Kaya Toast Set,952
2024-11-18,Iced Lemon Tea,205
2024-11-18,Chicken Rice,255
2024-11-18,Char Kway Teow,61
2024-11-18,Mushroom Soup,212
2024-11-19,Laksa,246
2024-11-19,Teh Tarik,552
2024-11-19,Tandoori Chicken,0
2024-11-19,Spaghetti Carbonara,99
2024-11-19,Nasi Lemak,629
2024-11-19,Kaya Toast Set,1608
2024-11-19,Chicken Rice,207
2024-11-19,Chicken Chop,258
2024-11-19,Char Kway Teow,509
2024-11-19,Cendol,476
2024-11-19,Beef Rendang,74
2024-11-19,Iced Lemon Tea,980
2024-11-20,Nasi Lemak,353
2024-11-20,Cendol,89
2024-11-20,Chicken Chop,484
2024-11-20,Iced Lemon Tea,738
2024-11-20,Spaghetti Carbonara,259
2024-11-20,Tandoori Chicken,246
2024-11-20,Teh Tarik,1538
2024-11-21,Roti Canai,206
2024-11-21,Char Kway Teow,161
2024-11-21,Tandoori Chicken,200
2024-11-21,Mushroom Soup,284
2024-11-21,Spaghetti Carbonara,200
2024-11-21,Laksa,629
2024-11-21,Beef Rendang,294
2024-11-21,Iced Lemon Tea,606
2024-11-21,Chicken Rice,647
2024-11-21,Cendol,226
2024-11-21,Teh Tarik,1860
2024-11-21,Kaya Toast Set,1079
2024-11-22,Spaghetti Carbonara,204
2024-11-22,Roti Canai,378
2024-11-22,Teh Tarik,485
2024-11-22,Tandoori Chicken,112
2024-11-22,Mushroom Soup,81
2024-11-22,Nasi Lemak,774
2024-11-22,Kaya Toast Set,2172
2024-11-22,Laksa,281
2024-11-22,Chicken Rice,168
2024-11-22,Char Kway Teow,159
2024-11-22,Cendol,136
2024-11-22,Beef Rendang,4
2024-11-23,Teh Tarik,3568
2024-11-23,Spaghetti Carbonara,368
2024-11-23,Roti Canai,544
2024-11-23,Mushroom Soup,770
2024-11-23,Laksa,415
2024-11-23,Chicken Chop,476
2024-11-23,Char Kway Teow,119
2024-11-23,Cendol,347
2024-11-23,Beef Rendang,350
2024-11-23,Kaya Toast Set,2676
2024-11-24,Mushroom Soup,294
2024-11-24,Teh Tarik,1578
2024-11-24,Tandoori Chicken,545
2024-11-24,Spaghetti Carbonara,891
2024-11-24,Roti Canai,1325
2024-11-24,Nasi Lemak,636
2024-11-24,Laksa,249
2024-11-24,Cendol,2082
2024-11-24,Iced Lemon Tea,503
2024-11-24,Chicken Rice,278
2024-11-24,Chicken Chop,688
2024-11-24,Char Kway Teow,55
2024-11-24,Beef Rendang,59
2024-11-24,Kaya Toast Set,2594
2024-11-25,Mushroom Soup,102
2024-11-25,Spaghetti Carbonara,429
2024-11-25,Roti Canai,1022
2024-11-25,Nasi Lemak,848
2024-11-25,Tandoori Chicken,253
2024-11-25,Kaya Toast Set,2534
2024-11-25,Chicken Chop,236
2024-11-25,Chicken Rice,310
2024-11-25,Char Kway Teow,164
2024-11-25,Cendol,343
2024-11-25,Beef Rendang,259
2024-11-25,Iced Lemon Tea,337
2024-11-26,Tandoori Chicken,485
2024-11-26,Spaghetti Carbonara,197
2024-11-26,Roti Canai,535
2024-11-26,Nasi Lemak,226
2024-11-26,Mushroom Soup,151
2024-11-26,Teh Tarik,341
2024-11-26,Iced Lemon Tea,845
2024-11-26,Chicken Rice,571
2024-11-26,Chicken Chop,211
2024-11-26,Cendol,547
2024-11-26,Kaya Toast Set,756
2024-11-27,Teh Tarik,780
2024-11-27,Tandoori Chicken,74
2024-11-27,Spaghetti Carbonara,552
2024-11-27,Roti Canai,1011
2024-11-27,Nasi Lemak,285
2024-11-27,Mushroom Soup,118
2024-11-27,Iced Lemon Tea,967
2024-11-27,Chicken Chop,109
2024-11-27,Beef Rendang,118
2024-11-27,Kaya Toast Set,837
2024-11-28,Roti Canai,2059
2024-11-28,Teh Tarik,2065
2024-11-28,Tandoori Chicken,368
2024-11-28,Spaghetti Carbonara,509
2024-11-28,Mushroom Soup,136
2024-11-28,Char Kway Teow,171
2024-11-28,Iced Lemon Tea,264
2024-11-28,Chicken Chop,218
2024-11-28,Kaya Toast Set,2041
2024-11-28,Cendol,681
2024-11-28,Beef Rendang,152
2024-11-29,Teh Tarik,1152
2024-11-29,Tandoori Chicken,340
2024-11-29,Nasi Lemak,442
2024-11-29,Mushroom Soup,343
2024-11-29,Laksa,209
2024-11-29,Kaya Toast Set,1092
2024-11-29,Spaghetti Carbonara,372
2024-11-29,Chicken Rice,186
2024-11-29,Chicken Chop,252
2024-11-29,Char Kway Teow,189
2024-11-29,Cendol,288
2024-11-29,Beef Rendang,213
2024-11-29,Iced Lemon Tea,471
2024-11-30,Teh Tarik,2225
2024-11-30,Spaghetti Carbonara,819
2024-11-30,Roti Canai,880
2024-11-30,Mushroom Soup,305
2024-11-30,Chicken Rice,269
2024-11-30,Chicken Chop,703
2024-11-30,Cendol,218
2024-11-30,Beef Rendang,96
2024-11-30,Kaya Toast Set,2381
2024-12-01,Roti Canai,905
2024-12-01,Teh Tarik,4609
2024-12-01,Tandoori Chicken,693
2024-12-01,Spaghetti Carbonara,956
2024-12-01,Mushroom Soup,235
2024-12-01,Nasi Lemak,785
2024-12-01,Iced Lemon Tea,725
2024-12-01,Chicken Rice,504
2024-12-01,Cendol,780
2024-12-01,Beef Rendang,0
2024-12-01,Kaya Toast Set,3445
2024-12-02,Spaghetti Carbonara,415
2024-12-02,Teh Tarik,644
2024-12-02,Tandoori Chicken,557
2024-12-02,Roti Canai,1088
2024-12-02,Mushroom Soup,38
2024-12-02,Laksa,34
2024-12-02,Nasi Lemak,965
2024-12-02,Iced Lemon Tea,553
2024-12-02,Chicken Rice,126
2024-12-02,Chicken Chop,12
2024-12-02,Char Kway Teow,107
2024-12-02,Cendol,297
2024-12-02,Beef Rendang,195
2024-12-02,Kaya Toast Set,297
2024-12-03,Tandoori Chicken,261
2024-12-03,Spaghetti Carbonara,208
2024-12-03,Roti Canai,177
2024-12-03,Nasi Lemak,180
2024-12-03,Cendol,669
2024-12-03,Laksa,0
2024-12-03,Kaya Toast Set,1208
2024-12-03,Beef Rendang,0
2024-12-03,Teh Tarik,2820
2024-12-03,Mushroom Soup,279
2024-12-04,Roti Canai,625
2024-12-04,Nasi Lemak,414
2024-12-04,Teh Tarik,2153
2024-12-04,Tandoori Chicken,50
2024-12-04,Mushroom Soup,133
2024-12-04,Beef Rendang,126
2024-12-04,Iced Lemon Tea,544
2024-12-04,Chicken Chop,170
2024-12-04,Char Kway Teow,278
2024-12-04,Cendol,667
2024-12-04,Kaya Toast Set,1647
2024-12-05,Teh Tarik,116
2024-12-05,Tandoori Chicken,563
2024-12-05,Spaghetti Carbonara,259
2024-12-05,Roti Canai,1027
2024-12-05,Nasi Lemak,502
2024-12-05,Mushroom Soup,541
2024-12-05,Kaya Toast Set,803
2024-12-05,Iced Lemon Tea,1249
2024-12-05,Chicken Chop,288
2024-12-05,Char Kway Teow,2
2024-12-05,Cendol,375
2024-12-05,Beef Rendang,504
2024-12-06,Spaghetti Carbonara,339
2024-12-06,Roti Canai,1822
2024-12-06,Nasi Lemak,815
2024-12-06,Mushroom Soup,225
2024-12-06,Kaya Toast Set,2236
2024-12-06,Teh Tarik,2129
2024-12-06,Chicken Rice,178
2024-12-06,Chicken Chop,216
2024-12-06,Char Kway Teow,307
2024-12-06,Cendol,711
2024-12-06,Beef Rendang,544
2024-12-06,Iced Lemon Tea,1547
2024-12-07,Spaghetti Carbonara,357
2024-12-07,Roti Canai,397
2024-12-07,Nasi Lemak,2878
2024-12-07,Mushroom Soup,281
2024-12-07,Kaya Toast Set,3649
2024-12-07,Teh Tarik,980
2024-12-07,Chicken Rice,441
2024-12-07,Chicken Chop,191
2024-12-07,Char Kway Teow,25
2024-12-07,Cendol,1929
2024-12-07,Beef Rendang,134
2024-12-07,Iced Lemon Tea,271
2024-12-08,Teh Tarik,4065
2024-12-08,Spaghetti Carbonara,36
2024-12-08,Roti Canai,1195
2024-12-08,Nasi Lemak,985
2024-12-08,Mushroom Soup,0
2024-12-08,Kaya Toast Set,1630
2024-12-08,Iced Lemon Tea,1128
2024-12-08,Chicken Chop,552
2024-12-08,Char Kway Teow,396
2024-12-08,Cendol,1308
2024-12-08,Beef Rendang,87
2024-12-08,Chicken Rice,227
2024-12-09,Nasi Lemak,809
2024-12-09,Tandoori Chicken,15
2024-12-09,Spaghetti Carbonara,413
2024-12-09,Teh Tarik,1741
2024-12-09,Mushroom Soup,204
2024-12-09,Roti Canai,411
2024-12-09,Iced Lemon Tea,731
2024-12-09,Chicken Rice,490
2024-12-09,Chicken Chop,537
2024-12-09,Char Kway Teow,27
2024-12-09,Cendol,832
